2016-06-21 21:00:00+08:00,1167.0
2016-06-21 21:00:15+08:00,488.0
2016-06-21 21:00:30+08:00,1178.0
2016-06-21 21:00:45+08:00,1173.0
2016-06-21 21:01:00+08:00,1185.0
2016-06-21 21:01:15+08:00,1203.0
2016-06-21 21:01:30+08:00,1198.0
2016-06-21 21:01:45+08:00,1188.0
2016-06-21 21:02:00+08:00,1128.0
2016-06-21 21:02:15+08:00,744.0
2016-06-21 21:02:30+08:00,1027.0
2016-06-21 21:02:45+08:00,944.0
2016-06-21 21:03:00+08:00,934.0
2016-06-21 21:03:15+08:00,912.0
2016-06-21 21:03:30+08:00,930.0
2016-06-21 21:03:45+08:00,949.0
2016-06-21 21:04:00+08:00,943.0
2016-06-21 21:04:15+08:00,944.0
2016-06-21 21:04:30+08:00,941.0
2016-06-21 21:04:45+08:00,927.0
2016-06-21 21:05:00+08:00,942.0
2016-06-21 21:05:15+08:00,928.0
2016-06-21 21:05:30+08:00,940.0
2016-06-21 21:05:45+08:00,907.0
2016-06-21 21:06:00+08:00,930.0
2016-06-21 21:06:15+08:00,940.0
2016-06-21 21:06:30+08:00,910.0
2016-06-21 21:06:45+08:00,738.0
2016-06-21 21:07:00+08:00,930.0
2016-06-21 21:07:15+08:00,939.0
2016-06-21 21:07:30+08:00,948.0
2016-06-21 21:07:45+08:00,954.0
2016-06-21 21:08:00+08:00,732.0
2016-06-21 21:08:15+08:00,950.0
2016-06-21 21:08:30+08:00,936.0
2016-06-21 21:08:45+08:00,949.0
2016-06-21 21:09:00+08:00,939.0
2016-06-21 21:09:15+08:00,945.0
2016-06-21 21:09:30+08:00,951.0
2016-06-21 21:09:45+08:00,946.0
2016-06-21 21:10:00+08:00,947.0
2016-06-21 21:10:15+08:00,944.0
2016-06-21 21:10:30+08:00,963.0
2016-06-21 21:10:45+08:00,953.0
2016-06-21 21:11:00+08:00,957.0
2016-06-21 21:11:15+08:00,947.0
2016-06-21 21:11:30+08:00,660.0
2016-06-21 21:11:45+08:00,944.0
2016-06-21 21:12:00+08:00,945.0
2016-06-21 21:12:15+08:00,940.0
2016-06-21 21:12:30+08:00,933.0
2016-06-21 21:12:45+08:00,950.0
2016-06-21 21:13:00+08:00,935.0
2016-06-21 21:13:15+08:00,952.0
2016-06-21 21:13:30+08:00,926.0
2016-06-21 21:13:45+08:00,932.0
2016-06-21 21:14:00+08:00,923.0
2016-06-21 21:14:15+08:00,733.0
2016-06-21 21:14:30+08:00,900.0
2016-06-21 21:14:45+08:00,922.0
2016-06-21 21:15:00+08:00,935.0
2016-06-21 21:15:15+08:00,928.0
2016-06-21 21:15:30+08:00,936.0
2016-06-21 21:15:45+08:00,917.0
2016-06-21 21:16:00+08:00,927.0
2016-06-21 21:16:15+08:00,689.0
2016-06-21 21:16:30+08:00,924.0
2016-06-21 21:16:45+08:00,924.0
2016-06-21 21:17:00+08:00,925.0
2016-06-21 21:17:15+08:00,929.0
2016-06-21 21:17:30+08:00,938.0
2016-06-21 21:17:45+08:00,943.0
2016-06-21 21:18:00+08:00,935.0
2016-06-21 21:18:15+08:00,927.0
2016-06-21 21:18:30+08:00,940.0
2016-06-21 21:18:45+08:00,945.0
2016-06-21 21:19:00+08:00,933.0
2016-06-21 21:19:15+08:00,803.0
2016-06-21 21:19:30+08:00,940.0
2016-06-21 21:19:45+08:00,954.0
2016-06-21 21:20:00+08:00,950.0
2016-06-21 21:20:15+08:00,961.0
2016-06-21 21:20:30+08:00,949.0
2016-06-21 21:20:45+08:00,934.0
2016-06-21 21:21:00+08:00,816.0
2016-06-21 21:21:15+08:00,935.0
2016-06-21 21:21:30+08:00,945.0
2016-06-21 21:21:45+08:00,940.0
2016-06-21 21:22:00+08:00,943.0
2016-06-21 21:22:15+08:00,937.0
2016-06-21 21:22:30+08:00,925.0
2016-06-21 21:22:45+08:00,922.0
2016-06-21 21:23:00+08:00,918.0
