2016-06-25 17:00:00+08:00,448
2016-06-25 17:00:15+08:00,260
2016-06-25 17:00:30+08:00,457
2016-06-25 17:00:45+08:00,457
2016-06-25 17:01:00+08:00,444
2016-06-25 17:01:15+08:00,444
2016-06-25 17:01:30+08:00,316
2016-06-25 17:01:45+08:00,427
2016-06-25 17:02:00+08:00,444
2016-06-25 17:02:15+08:00,443
2016-06-25 17:02:30+08:00,453
2016-06-25 17:02:45+08:00,454
2016-06-25 17:03:00+08:00,452
2016-06-25 17:03:15+08:00,458
2016-06-25 17:03:30+08:00,452
2016-06-25 17:03:45+08:00,451
2016-06-25 17:04:00+08:00,443
2016-06-25 17:04:15+08:00,459
2016-06-25 17:04:30+08:00,457
2016-06-25 17:04:45+08:00,459
2016-06-25 17:05:00+08:00,451
2016-06-25 17:05:15+08:00,439
2016-06-25 17:05:30+08:00,455
2016-06-25 17:05:45+08:00,455
2016-06-25 17:06:00+08:00,456
2016-06-25 17:06:15+08:00,454
2016-06-25 17:06:30+08:00,360
2016-06-25 17:06:45+08:00,455
2016-06-25 17:07:00+08:00,509
2016-06-25 17:07:15+08:00,512
2016-06-25 17:07:30+08:00,510
2016-06-25 17:07:45+08:00,443
2016-06-25 17:08:00+08:00,499
2016-06-25 17:08:15+08:00,511
2016-06-25 17:08:30+08:00,513
2016-06-25 17:08:45+08:00,513
2016-06-25 17:09:00+08:00,305
2016-06-25 17:09:15+08:00,504
2016-06-25 17:09:30+08:00,503
2016-06-25 17:09:45+08:00,492
2016-06-25 17:10:00+08:00,495
2016-06-25 17:10:15+08:00,427
2016-06-25 17:10:30+08:00,494
2016-06-25 17:10:45+08:00,493
2016-06-25 17:11:00+08:00,495
2016-06-25 17:11:15+08:00,494
2016-06-25 17:11:30+08:00,490
2016-06-25 17:11:45+08:00,492
2016-06-25 17:12:00+08:00,499
2016-06-25 17:12:15+08:00,504
2016-06-25 17:12:30+08:00,501
2016-06-25 17:12:45+08:00,497
2016-06-25 17:13:00+08:00,507
2016-06-25 17:13:15+08:00,498
2016-06-25 17:13:30+08:00,489
2016-06-25 17:13:45+08:00,500
2016-06-25 17:14:00+08:00,498
2016-06-25 17:14:15+08:00,497
2016-06-25 17:14:30+08:00,652
2016-06-25 17:14:45+08:00,615
2016-06-25 17:15:00+08:00,655
2016-06-25 17:15:15+08:00,657
2016-06-25 17:15:30+08:00,520
2016-06-25 17:15:45+08:00,474
2016-06-25 17:16:00+08:00,499
2016-06-25 17:16:15+08:00,470
2016-06-25 17:16:30+08:00,503
2016-06-25 17:16:45+08:00,435
2016-06-25 17:17:00+08:00,502
2016-06-25 17:17:15+08:00,493
2016-06-25 17:17:30+08:00,496
2016-06-25 17:17:45+08:00,490
2016-06-25 17:18:00+08:00,490
2016-06-25 17:18:15+08:00,490
2016-06-25 17:18:30+08:00,481
2016-06-25 17:18:45+08:00,482
2016-06-25 17:19:00+08:00,481
2016-06-25 17:19:15+08:00,476
2016-06-25 17:19:30+08:00,481
2016-06-25 17:19:45+08:00,479
2016-06-25 17:20:00+08:00,480
2016-06-25 17:20:15+08:00,351
2016-06-25 17:20:30+08:00,480
2016-06-25 17:20:45+08:00,486
